AAPL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AEP.O,ALGN.O,AMAT.O,AMD.O,AMGN.O,AMZN.O,ANSS.O,ASML.O,ATVI.O,AVGO.O,BIDU.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CERN.O,CHKP.O,CHTR.O,CMCSA.O,COST.O,CPRT.O,CRWD.O,CSCO.O,CSX.O,CTAS.O,CTSH.O,DLTR.O,DOCU.O,DXCM.O,EA.O,EBAY.O,EXC.O,FAST.O,FB.O,FISV.O,FOX.O,FOXA.O,GILD.O,GOOG.O,GOOGL.O,HON.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JD.O,KDP.O,KHC.O,KLAC.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,MELI.O,MNST.O,MRNA.O,MRVL.O,MSFT.O,MTCH.O,MU.O,NFLX.O,NTES.O,NVDA.O,NXPI.O,OKTA.O,ORLY.O,PAYX.O,PCAR.O,PDD.O,PEP.O,PTON.O,PYPL.O,QCOM.O,REGN.O,ROST.O,SBUX.O,SGEN.O,SIRI.O,SNPS.O,SPLK.O,SWKS.O,TCOM.O,TEAM.O,TMUS.O,TSLA.O,TXN.O,VRSK.O,VRSN.O,VRTX.O,WBA.O,WDAY.O,XEL.O,XLNX.O,ZM.O
324.87,374.84,118.88,180.11,207.51,102.85,272.97,67.37,54.53,223.04,2149.87,291.68,317.25,62.59,323.97,135.18,334.25,1959.94,79.25,137.28,76.49,117.88,534.73,46.07,318.2,103.35,65.31,47.32,79.84,298.1,69.61,89.27,88.03,252.21,108.84,37.19,49.57,38.24,213.14,121.06,37.52,38,66.8,1514.66,1513.39,180.12,285.05,291.38,78.05,67.44,297.84,600.35,42.01,28.58,27.77,178.72,341.58,253.86,146.72,110.37,59.03,718.53,69.69,19.045,25.22,183.71,,59.33,381.4,354.33,270.78,138.69,135.31,392.6,88.6,74.83,37.42,146.47,28.85,120.51,90.03,398.81,120.6,89.925,118.22,7.23,161.37,170.93,122.59,33.69,153.25,95.14,804,132.81,170.67,209.81,240.09,53.57,194.67,69.82,90.41,89.86
324.95,379.67,117.65,181.25,208.95,103.76,274.95,66.85,55.31,223.48,2134.87,291.98,316.3,63.52,317.77,134.57,333,1990.96,78.76,138.29,77.07,117.1,534.89,46.09,318.31,103.25,64.85,46.97,79.59,300.88,68.42,88.68,89.41,283.91,109.69,38.14,49.76,38.32,214.18,122.32,37.31,37.8,67.56,1520.74,1518.73,180.81,288.78,298.92,78.45,67.27,304.29,603.36,41.97,28.87,26.88,176.28,339.3,254.41,144.9,109.36,59.68,735.01,69.86,19,25.12,185.35,,58.5,380.4,354.64,289.79,137.08,137.03,390.89,89.21,74.74,37.12,146.99,27.66,122.99,89.6,399.55,121.78,89.28,118.07,7.21,163.35,172.52,118.99,33.42,154.42,96.48,800.03,132.21,171.38,209.57,243.82,52.85,196.99,70.26,90.17,90.95
319,378.85,118.57,179.93,207.06,104.33,269.93,65.16,56.89,221.69,2155.67,290.9,309.18,63.74,310.75,134.18,337.1,1976.28,78.58,134.87,76.78,116.4,537.6,46.15,322.05,102.42,66.04,46.59,79.51,302.51,68.83,91.08,90.76,296,109.46,37.87,50.38,38.29,217.8,122.25,37.22,37.78,67.01,1519.67,1519.44,179.42,286.75,299.92,79.3,66.14,303.57,604.67,42.32,28.87,27.33,169.23,325.34,259.23,144.94,106.96,59.66,728.45,69.6,18.91,24.79,187.23,,57.75,387.78,352.74,296.57,133.87,137.9,395.99,89.36,74.3,36.44,145.6,27.08,122.27,88.03,397.65,122.49,89.23,119.97,7.24,162.92,172.88,116.77,33.64,153.88,99.88,858.4,131.24,171.56,210.48,245.93,51.86,199.38,71.16,89.24,96.39
323.62,383.28,123.89,181.25,210.76,103.5,277.15,67.41,58.9,222.96,2170.22,296.14,317.39,64.37,315.69,135.81,341.04,1968.49,80.02,136.63,76.76,117,542.46,45.97,323.02,104.5,66.03,46.29,80.17,304.26,68.875,91.99,91.49,291.68,109.78,37.53,49.6,38.29,217.49,123.55,37.53,38.03,67.35,1526.69,1524.87,180.86,290.97,303.2,82.42,67.11,305.61,614.88,42.95,28.85,27.31,172.98,333.85,262.51,147.63,109.82,59.3,742.74,70.085,18.92,25.205,187.28,,59.99,386.19,356.78,314.7,134.95,139.5,392.15,90.11,74.23,37.13,145.53,27.1,123.91,90.56,400.81,122.94,90.14,119.89,7.25,164.99,174.17,119.14,34.79,152.05,100.49,917.42,133.13,169.74,211.23,247.78,52.07,197.58,70.79,90.71,103.93
320.3,378.96,124.55,180.77,206.67,102.38,272.49,66.4,57.27,222.14,2153.1,294.02,313.47,64,309.24,132.46,336.64,1970.91,76.97,138.24,76.71,117.54,539.22,46.02,324.08,97.3,63.38,46.85,80.45,297.7,69.56,93.22,90.31,302.51,109.2,37.69,49.85,39.02,214.58,121.84,36.54,37.03,67,1518.15,1516.99,180.7,281.45,300.46,82.77,65.45,301.24,618.29,41.48,29.3,27.42,167.3,328.49,263.68,146.84,108.13,59.04,742.59,70.4,18.54,25.13,184.42,,59,386,349.83,308.7,134.8,138.55,395.18,90.23,75.54,36.32,145.16,26.98,122.43,89.47,399.14,123.81,88.6,118.33,7.34,155.08,173.41,117.5,33.86,148.98,99.5,899.41,131.47,169.39,209.06,245.1,51.87,190.56,70.67,89.79,105.29
313.05,372.95,122.76,178.58,201.91,101.71,260.26,64.27,53.28,222.79,2095.97,287.11,306,63.375,304.5,129.8,336.71,1928.72,74.73,133.91,76.07,116.34,535.34,45.82,321.95,95.25,60.93,46.295,79.56,293.36,70.09,93.89,88.73,291.25,108.01,38.2,49.72,38.86,210.18,119.49,35.5,35.99,69.7,1485.11,1483.46,179.88,278.11,295.94,80.89,64.34,297.57,613.08,40.42,29.5,27.26,161.12,316.8,255.9,143.24,105.08,58.75,735.6,69.74,18.23,24.43,178.59,,56.99,380.07,344.99,294.07,130.5,133.59,391.5,89.05,75.36,34.57,145.85,25.49,119.49,87.03,403.15,123.24,87.36,117,7.24,149.33,167.07,114.63,33.06,145.93,98.57,901,128.52,168.69,206.12,246.29,51.45,183.86,70.82,87.72,101.76
298.18,357.41,117.36,174.54,194.37,100.04,240.11,61.08,49.12,217.88,2009.29,276.74,290.4,62.31,291.6,125.83,325.98,1792.54,71.39,129.54,73.38,111.65,528.7,44.6,313.62,92.77,58.08,44,78.06,288.16,67.42,91.04,86.37,294.05,107.03,37.26,48.82,37.76,200.72,116.59,34.27,34.69,72.9,1421.59,1419.86,175.27,269.81,281.12,78.87,61.76,286.43,580.17,39.37,29.14,26.63,153.73,300.46,246.21,134.83,100.13,57.74,673.46,68.19,18.59,22.96,170.89,,55.01,368.7,334.98,273.28,124.04,126.8,387.77,87.21,72.73,33.14,142.64,26.5,116.44,83.32,425.38,121.62,84.52,116,7.04,145.94,160.05,111.19,31.26,147.11,96.37,833.79,121.44,167.58,200.41,237.01,49.03,177.105,70.37,85.18,105.01
288.08,347.8,114.66,167.18,186.73,98.17,229.61,58.86,47.57,210.38,1972.74,266.44,284.59,59.51,282.68,124.43,324.11,1726.58,68.45,125.15,72.41,106.38,517.99,43.17,304.87,88.94,57.74,42.74,75.57,279.88,64.48,88.67,83.06,283.96,105.38,36.46,47.63,36.16,196.77,113.25,32.83,33.21,70.1,1388.45,1386.32,167.8,256.71,269.95,77.32,59.73,284.8,558.52,38.84,28.92,26.07,147.41,292.22,238.81,124.08,97.18,57.02,630,66.62,23.76,22.65,168.07,,52.1,360.09,337.91,262.05,120.82,122.97,377.35,83.61,69.99,32.8,141.1,27.11,109.66,80.22,442.35,116.75,82.19,112.38,6.98,142.16,155.62,106.17,30.15,144.48,94.58,799.91,118.38,162.82,193.65,230,47.51,175.47,68.84,83.88,107.08
292.65,351.34,114.84,166.33,190.67,97.43,227.54,59.81,47.49,214.54,1979.59,270.19,286.32,59.37,285.88,123.54,327.45,1678.2,68.88,124.84,72.41,103.66,518.09,42.22,305.69,88.36,58.46,42.16,75.31,283.91,63.28,87.75,83.58,278.25,106.54,36.69,47.05,35.96,197.2,112.87,32.4,32.79,74.7,1393.18,1390.47,167.18,259.45,274.7,77.97,59.65,280.09,559.53,39.92,28.73,25.64,147.27,296.6,238.56,120.19,94.77,56.86,632.05,65.88,29.16,22.36,170.17,,52.37,379.24,345.85,267.65,119.47,127.82,377.69,82.28,69.42,34.53,141.98,29.19,109.11,79.66,457.92,119.2,80.67,112.11,6.79,142.04,156.51,103.81,30.25,146.5,93.65,778.8,118.79,163.53,195.85,232.04,47.67,175.36,68.35,82.6,106.88
273.52,337.52,107.72,157.53,180.65,91.86,223.97,57,44.01,203.5,1884.3,244.15,277.23,58.33,273.95,119.91,310.08,1659.85,65.84,116.08,69.89,101.64,508.55,41.05,293.13,84.59,57.5,40.04,72.27,269.55,62.32,85.3,83.21,281.48,102.74,35.04,45.14,35.02,189.75,108.54,30.99,31.34,72.66,1318.09,1314.95,159.55,250.15,259.93,75.84,55.83,268.77,544.62,38.4,28.24,24.97,147.99,285.7,220.7,119.64,89.88,54.46,600,63.74,26.16,20.55,158.18,,50.58,371.71,321.93,252.6,114.64,123.83,370.47,78.9,67.77,35.18,136.37,28.72,107.84,75.94,431.61,111.94,78.29,108.31,6.46,136.83,146.87,97.56,30.01,143,91.24,679,113.13,155.79,190.54,223.3,46.24,171.2,64.85,79.49,113.55
273.36,345.12,109.05,154.74,190.88,89.26,218.35,58.12,45.48,199.73,1883.75,242.19,276.71,58.13,272.62,119.98,308.39,1695.66,66.14,114.22,69.27,103.8,493.17,40.43,281.14,84.48,59.64,39.93,70.45,266.74,60.93,83.03,86.31,276,101.37,34.64,43.11,34.22,192.47,109.36,30.45,30.74,69.36,1339.33,1339.25,162.17,254.51,265.67,75.41,55.52,265.85,533.96,38.51,27.88,24.77,153.71,293.43,217.41,124,90.71,52.8,616.03,62.41,25.93,21.3,162.01,,52.56,369.03,318.71,270.07,113.69,128.06,368.72,77.48,66.9,35.78,132.03,26.69,107.99,78.3,444.57,108.78,78.43,113.86,6.34,137.93,147.33,100.18,30.36,144.96,90.16,667.99,114.14,155.11,189.75,224.03,45.76,173.25,62.32,83.49,105
298.81,360.28,111.27,163,190.83,95.09,230.22,60.16,47.46,212.2,1953.95,258.81,287.49,60.59,284.97,120.77,327.89,1728.98,68.36,119.98,72.55,104.12,497.13,42.52,309.14,86.69,59.13,41.17,70.75,279.6,61.33,84.56,87.96,285.73,106.89,35.96,45.43,35.18,196.44,114.23,31.79,32.11,75.4,1389.11,1386.32,164.24,261.99,278.28,79.06,58.18,281.18,559.07,43.3,28.26,26.07,158.74,300.33,228.9,122.96,95.22,55.6,642.11,64.77,29.88,21.96,172.79,,54.59,381.05,310.06,276.43,120.08,133.43,378.39,82.08,69.68,37.51,137.58,27.92,112.86,80.56,464.75,111.98,82.38,111.88,6.55,141.63,152.02,104.27,30.5,146.82,93.29,743.62,118.97,163.13,196.85,232.29,48.11,172.89,65.87,84.61,113.11
289.32,348.34,107.2,155.24,180.55,95.45,224.56,58.04,46.75,204.42,1908.99,249.07,284.3,58.75,274.25,117.97,315.78,1683.02,66.23,115.61,71.1,100.5,495.03,41.44,302.73,83.76,56.48,40.04,68.91,272.37,59.61,81.82,85.81,272.88,106.7,36.72,44.19,34.39,185.89,109.37,30.71,30.99,74.21,1341.39,1337.72,161.89,251.25,273,77.8,55.97,268.24,558.27,41.46,27.55,25.5,153.81,291.46,227.13,114.28,89.41,54.79,624.73,63.78,27.91,21.3,164.51,,51.8,368.77,319.47,265.89,116.56,131.34,364.17,79.06,67.55,35.79,135.58,26.685,109.76,78.56,461.55,109.22,78.6,107.4,6.48,140.12,148.5,99.63,29.94,145.72,89.37,745.51,113.81,160.4,189.05,228.26,46.12,166.56,65.71,81.8,117.47
302.74,363.85,112.46,164.39,191.42,99.82,234.7,60.52,50.11,215.11,1975.83,259.5,301.61,62.55,285.45,121.41,328.45,1732.13,70.27,119.19,73.49,104,522.84,42.5,320.74,86.99,57.2,41.39,72,286.11,62.17,78.91,89.55,283.87,111.83,38.49,46.82,35.535,191.76,112.18,30.67,30.93,76.01,1386.52,1381.6,171.19,263.03,282.13,80.16,58.68,285.55,582.9,43.91,27.77,26.45,160.71,306.24,231.62,118.33,93.26,58.01,653.63,68.05,27.49,22.59,170.55,,55.29,383.79,336.7,284.51,121.27,131.34,377.2,82.38,69.45,36.29,142.39,27.25,115.3,81.8,493.48,109.56,79.67,115.98,6.65,146.82,155.4,103.36,30.55,153.47,93.81,749.5,119.05,169.18,199.78,245.32,48.69,170.89,69.2,83.43,116.8
292.92,351.03,108.87,160.67,184.04,98.79,230.69,59.13,48.11,212.12,1924.03,248.06,288.25,61.52,274.04,118.24,317.7,1647.44,67.84,113.81,72.57,100.58,505.14,40.77,315.76,83.52,55.92,39.57,68.96,275.04,59.93,77.99,88.6,286.97,110.21,37.22,46.13,34.84,185.17,109.25,29.12,29.44,76.13,1319.04,1314.76,164.92,255.16,276.02,78.61,56.96,287.18,568.37,44.62,27,26.65,156.69,299.13,221.19,110.22,88.68,56.86,627.88,67.13,28.01,24.93,166.27,,53.72,372.78,340.94,273.29,115.27,129.05,361.33,79.32,65.36,36.12,138.1,27.1,112.18,79.17,488.17,101.69,76.19,118.81,6.64,142.64,141.25,98.59,29.95,152.21,89.86,724.54,114.72,164.97,192.31,237.31,48.78,165.31,69.25,81.06,125
289.03,336.77,107,159.15,173.42,97.7,225.17,57.79,48.59,210.65,1901.09,237.78,288.11,59.97,269.45,113.74,317.95,1612.09,64.73,111.58,73.36,98.6,496.72,40.37,311.34,80.19,51.96,39.68,68.25,272.32,58.24,80.24,84.02,286.56,107.67,36.39,45.17,34.16,181.09,106.81,28.52,28.84,80.22,1298.41,1295.74,164.03,249.89,274.42,76.04,55.77,276.18,555.14,42.16,26.63,26.03,155.68,294.41,218.55,110.66,86.96,55.66,614.51,66.19,29.61,24.09,161.57,,51.47,368.97,336.21,266.04,111.69,125.97,368.08,77.5,64.56,36.76,137.26,24.98,110.89,77.47,494.43,102.51,75.34,114.87,6.44,137.72,138.94,95.71,29.62,144.36,87.86,703.48,113.16,163.37,192.01,233.5,50.51,158.68,70.15,79.86,114.32
266.17,305.79,97.51,150.92,160.05,94.96,216.84,52.07,43.27,198.37,1800.61,222.41,263.91,57.35,247.72,106.65,297.19,1527.8,59.75,98.21,70.26,91.78,463.21,37.88,301.98,75.91,45.74,37.96,60.39,250.84,53.96,83.51,77.63,266.52,100.93,35.52,41.91,31.19,169.5,100.03,27.13,27.48,73.52,1215.56,1215.79,152.86,242.83,259.8,71.09,50.85,260.04,510.66,39.91,24.45,23.96,144.92,267.6,199.77,104.19,77.96,53.94,539.64,61.86,24.29,22.22,150.62,,45.97,346.49,321.25,245.44,101.97,114.85,373.63,72.46,60.91,36.51,130.16,23.21,101.63,72.64,474.44,94.81,70.83,106.72,6.04,127.7,128.24,88.32,26.9,133,79.75,608,105.04,147.92,176.81,219.65,48.44,142.97,67.99,73.68,113.75
285.34,332.38,102.44,154.42,164.48,94.72,228.16,56.17,45.38,206.8,1891.82,229.12,279.76,60.71,262.9,111.91,305.63,1559,62.92,104.09,69.14,92.74,476.76,39.1,309.4,79.04,46.91,40.08,62.88,268.42,55.78,88.06,79.82,279.18,103.38,36.04,43.12,33.6,178.19,107.03,28.76,29.11,72.34,1280.39,1275.17,161.69,255.36,268.15,74.31,53.98,269.66,537.4,41.8,25.25,24.5,154.57,287.57,204.12,109.98,81.48,54.91,599.07,66.13,22.34,23.21,160.92,,47.86,364.13,324.71,261.08,106.85,119.21,393.52,76.71,64.65,37.69,134.14,22.97,109.74,78.89,475.02,101.85,74.87,107.44,6.33,135.19,132.28,95.79,29.03,135.59,84.98,645.33,112.12,156.74,186.06,230.51,49.16,150.31,68.49,77.61,108.49
275.43,315.23,94.41,148.01,154.4,89.72,202.18,52.49,45.7,198.65,1820.86,217.73,264.14,59.33,245.97,108.25,294.25,1442.5,62.23,102.87,68.35,90.75,450.65,37.91,297.43,75.73,42.85,37.05,58.31,250.41,53.14,83.67,75,252.42,101.18,34.83,39.81,32.93,170.24,102.42,27.52,27.78,73.7,1215.41,1210.9,153.39,245.58,246.01,71.9,51.66,261.12,509.55,41.53,24.51,23.66,144.92,276.63,193.74,100.11,73.4,52.34,550.72,61.81,23.61,22.01,153.63,,43.72,349.92,324.1,246.47,100.52,114.75,374.35,74.68,62.49,35.06,129.75,22,103.9,74.62,464.7,98.56,68.3,104.51,6.05,131.74,120.74,89.84,27.55,130.54,86.45,634.23,106.5,151.68,178.03,220.34,46.07,142.03,66.82,73.67,110.3
248.23,285,90.01,130.28,136,82.54,180.12,45.11,39.01,182.24,1676.61,204.46,240.75,54.56,218.78,99,268.88,1280.4,56.94,91.47,64.68,82.05,427.54,34.94,279.85,68.85,37.82,33.2,53.41,225.69,48.98,70.35,68.68,247.64,93.35,33.03,35.27,30.87,154.47,94.92,25.56,26.22,68.58,1114.91,1111.55,134.85,241,223.28,68.02,45.54,237.94,457.53,38.26,22.99,20.06,125.36,237.85,169.13,93.71,62.32,47.51,502,57.39,22.3,19.56,139.06,,38.81,315.25,297.62,216.31,91.97,106.08,330.29,66.46,59.21,32.81,115.34,19.51,96.96,67.02,431.89,91.35,62.1,97.01,5.56,119.15,105.01,80.55,25.91,125.01,76.76,560.55,97.53,139.49,165.67,204.06,41.02,131.29,61.29,68.98,109.47
277.97,335.5,99.79,144.5,158.03,86.47,195.88,50.89,43.9,202.1,1785,235.42,256.95,59.04,234.22,100.29,305.21,1421.33,62.47,101.3,64.43,93.67,454.19,39.33,302.27,73.84,39.55,37.64,57.94,243.58,52.62,74.7,77.32,244.02,97.06,33.99,36.36,34.09,170.28,103.42,25.38,26.15,70.75,1219.73,1214.27,149.41,254.17,233.33,73.84,54.43,261.25,470.98,39.71,23.47,23.97,145.37,261.78,176.75,95.61,69.97,50.92,535.69,62.39,21.3,20.78,158.83,,42.99,336.295,319.9,240.84,95.54,107.29,354.3,71.56,65.13,33.76,127.45,19.72,110.15,75.81,465.55,92.83,69.92,102.72,5.9,129.88,115.19,83,25.07,127.94,85.39,546.62,106.04,145.61,182.62,220.86,46.19,137.76,66.84,76.54,107.47
242.21,286.03,83.21,122.46,148.08,81.66,161.72,40.53,38.71,188.68,1689.15,206.35,229.36,52.76,187.58,89.68,281.72,1289.67,54.6,86.97,60.53,90.93,389.11,36.04,283.18,66.57,33.01,33.71,48.93,202.51,43.58,67.02,72.31,202.3,88.67,32.24,30.51,31.72,146.01,86.18,23.19,24.01,68.9,1084.33,1073,135.27,223.83,211.02,71.6,44.61,223.43,404.29,35.24,19.6,22.02,129.5,213.54,138.98,86.42,55.77,45.1,467.32,57.44,26.49,17.74,135.42,,34.47,298.84,283.35,196.4,80.32,96.08,299.65,57.62,60.17,32.19,113.09,22.25,92.72,64.48,440.83,73.93,58.59,95.75,5.08,112.75,95.71,67.9,22.54,120.57,76.53,445.07,93.5,130.06,160.28,199.77,45.08,120.19,58.36,69.83,107.86
252.86,311.81,95.44,129.39,154.92,91.2,169.25,44.86,41.88,207.8,1807.84,234.29,238.34,56.16,199.51,91.13,305.32,1368.26,58.94,87.28,62.37,99.84,393.02,38.22,306.99,69.53,38.01,35.5,54.26,209.12,50.1,76.45,70.94,198.74,95.41,33.28,36,34.51,149.42,90.89,23.79,25.14,74.52,1119.8,1118.06,131.8,215.88,225.76,70.37,50.08,239.17,425.48,38.35,20.32,23.83,149.63,229.3,144.88,75.24,62.5,48.82,490.69,59.74,28.18,18.82,146.57,,37.38,319.75,295.77,217.27,80.08,109.11,327.54,60.79,59.67,33.39,127.72,25.45,97.87,68.86,491.69,69.56,58.98,100.73,5.43,119.62,109.39,77.78,23.1,124.38,78.35,430.2,106.15,144.71,176.19,210.44,49.6,124.02,64.93,77.82,111.1
246.67,294.61,82.23,117.6,141.82,88.28,145.76,39.18,39.12,204.88,1830,221.67,196.99,55.59,167.87,83.62,298.68,1233.75,54.32,84.39,59.87,92.07,381.52,35.68,307.5,67.19,38.63,37.12,50.97,177.98,47.47,65.57,76.61,191.16,90.21,31.3,33.04,33.45,146.96,80.95,21.41,22.34,79.42,1096.8,1091.19,119.61,205.13,209.2,66.9,47.61,225.07,406.7,37.7,19.91,23.69,132.02,194.14,140.36,63.81,57.95,46.55,452.17,55.89,31.58,17.25,140.4,,34.69,315.47,270.43,202.82,64.56,102.06,293.72,63.3,55.75,31.77,120.92,25.79,91.46,61.19,485,59.97,56.33,95.85,4.75,114.23,105.37,72.1,21.63,122.03,74.32,361.22,100,135.11,164,212.98,52.81,113.87,61.37,74.41,118.71
244.78,307.51,90.32,117.37,149.23,80.81,142.23,40.19,39.82,198.76,1880.93,221.09,214.03,54.13,194.45,89.62,288.02,1191.48,55.72,88.27,59.49,91.51,393.06,35.94,305.22,69.99,41.74,37.71,55.01,183,46.49,70.87,75.88,206.24,90.06,29.6,32.41,32.3,153.13,84.46,21.94,22.82,78.55,1115.29,1111.67,118.96,193.18,224.8,66.51,45.94,215.89,408.2,37.21,24.32,22.28,127.36,195.01,154.86,66.8,60.56,45.47,463.53,54.32,28.27,18.84,142.71,,36.29,332.03,291.18,212.97,76.12,113.95,290.53,58.03,56.03,33.8,117.34,24.99,93.69,65,489.83,65,61.41,100.01,4.79,114.96,107.52,77.28,23.05,121.56,79.45,427.64,101.57,136.48,164.6,215.69,48.55,126.74,57.99,75.46,123.77
229.24,295.34,85.08,112.06,148.02,71.45,144.82,37.99,39.61,188.25,1846.09,213.11,216.1,52.05,192.22,88.66,278.77,1177.43,55.08,79.56,56.55,89.75,371.7,33.37,290.42,60.15,49.01,35.6,49.87,175.09,44.1,75.97,79.7,209.5,86.94,27.58,31,28.74,149.73,81.77,20.05,20.99,73.26,1072.32,1068.21,112.5,183.29,242,66.96,45.83,201.84,394.19,37.66,23.53,22.28,114.02,187.89,165.01,74.58,59.64,43.32,452.88,52.1,28.2,18.67,137.35,,36.11,332.83,285.06,205.75,73.58,115.45,263.77,51.97,52.3,33.57,103.93,23.01,86.68,60.91,438.45,63.9,58.03,99.86,4.44,110,110.3,73.67,22.77,125.9,74.55,427.53,97.6,124.25,157.13,206,46.42,125,50.63,71.86,130.55
224.37,307.27,85.16,109.07,144.14,70,137.72,40.17,41.64,185.93,1902.83,208.35,233.15,56.47,193.47,91.22,269.19,1152.24,55.86,85.6,54.7,87.5,381.78,34.17,285.53,58.78,51.45,34.6,47.66,157.06,41.61,76.37,83.5,210.3,95.47,26.34,29.98,28.18,148.1,77,19.81,20.2,72.61,1056.62,1054.13,103.86,182.94,237.76,63.18,49.58,194.72,367.75,38.61,23.18,20.77,116.36,192.85,172.3,70.13,65.51,41.93,457.65,50.97,26.57,18.96,135.98,,38.25,360.27,298.8,212.69,77.27,118.4,260.92,50.39,49.91,34.1,105.18,23.34,85.26,62.53,455.63,62.92,56.55,99.27,4.52,108.48,113.44,74.95,22.08,128.09,75.7,434.29,98.44,121.18,151.17,202.21,43.61,127.15,50,72,159.56
246.88,310,93.73,120.96,149.96,72.05,165.28,45.14,46.22,202.34,1940.1,217.43,260.21,54.43,212.76,96.43,276.19,1259.47,63.34,93.83,58.42,91.94,419.4,34.64,284.94,68.98,57.33,38.6,55.5,173.8,46.41,79.66,85,236.21,94.3,27.67,34.51,31.37,160.98,86.65,21.65,22.29,73.96,1134.46,1130.01,119.51,204.99,254.18,67.43,52.4,233.82,431.9,41.01,23.89,22.99,136.36,230.64,192.74,79.14,75.72,46.66,490,53.73,25.82,21.86,148.34,,43.27,357.32,323.83,249.18,85.73,123.97,277.13,59.56,57,36.05,113.84,24.57,97.29,65.46,449.53,71.58,64.88,101.87,4.98,120.63,121.1,87.29,23.52,138.2,78.65,505,105.36,137.28,170.53,223.13,45.25,132.39,54.05,76.91,135.18
245.52,305.91,94.36,122.59,149.99,73.29,183.68,44.73,44.63,193.14,1885.84,212.31,262.07,52.87,217.55,96.92,284.98,1365.85,61.35,91.91,58.04,93.86,420.77,33.57,280.86,71.59,55.78,37.67,56.53,192.33,47.69,76.37,81.37,239.33,89.64,28.37,34.55,30.23,156.21,91.2,23.34,24.14,69.66,1102.49,1101.62,129.65,214.23,248.32,69.59,51.26,232.58,460.31,41.35,25,22.96,137.47,233.55,193.62,85.25,74.93,46.11,482.65,53.66,27.13,21.6,146.92,,42.5,342.39,307.9,245.62,84.86,117.77,298.92,60.08,58.98,37.26,112.5,24.52,95.71,63.08,429.78,81.29,65.81,105.46,5.05,121.32,122.04,85.34,24.08,139.16,79.17,539.25,99.16,134.3,166.97,210.09,41.44,135.73,55.55,75.02,138.11
258.44,322.67,92.62,137.06,160.88,81.8,191.64,49.2,47.5,198.49,1955.49,230.37,275.9,57.72,243.17,101.82,304.94,1406,66.94,101.06,61.04,95.5,454.17,36.74,292.3,72.56,58.64,40.58,58.57,192.58,49.82,78.14,83.66,250.21,99.2,30.16,36.59,32.31,163.34,97.69,24.6,24.97,73.86,1161.75,1162.92,137.4,230.38,274.42,73.05,55.54,248.39,501.47,42.01,24.79,24.77,149.76,260.34,200.8,82.81,74.52,48.9,489.56,57.84,27.94,23.18,156.11,,44.79,362.99,317.94,257.24,89.72,123.3,326.74,65.66,60.45,37.01,120.26,25.75,100.63,68.98,452.3,85.6,69.9,116.14,5.2,127.97,129.14,92.96,25.02,148.2,84.63,528.16,107.76,142.1,175.9,224.49,45.67,145.28,57.91,80.28,141.15
247.74,305.83,88.67,131.38,141.57,83.4,177.04,45.05,46.58,198.27,1900.1,223.02,252.62,56.96,230.69,97.63,296.75,1255.15,62.28,93.75,60.01,99.07,439.7,34.57,284.33,70.3,58.79,38.82,56.29,181.57,46.66,77.05,82.57,262.96,95.37,30.18,35.5,31.04,156.79,93.95,22.04,22.51,72.85,1110.71,1110.26,131.27,231.75,269.05,68.96,52.37,229.69,490.41,40.15,24.38,24.24,142.24,241.22,188.84,78.85,68.2,47.89,471.43,56.39,30.05,22.35,149.7,,43.48,357.12,301.35,252.73,81.3,121.05,313.43,60.17,59.49,35.32,120.46,25.98,93.48,66.59,449.52,82.55,66.34,109.27,4.93,124.38,124.76,87.09,23.46,142.25,81.72,514.36,100.5,137.77,173.91,217.24,44,136.21,58.77,75.22,151.7
254.81,318.39,90.97,137.82,155.91,83.71,179.92,47.3,47.86,208.48,1963.95,235.13,268.03,58.47,240.11,98.95,316.13,1308.23,66.91,96.91,64.24,99.19,450.78,35.49,291.12,71.84,57.72,40.32,58.02,180.45,47.38,79.85,88.14,278,97.69,31.19,37.23,31.8,165.95,98.33,23.77,24.31,75.93,1146.82,1146.31,131.75,241.02,276.23,72.17,55.49,238.05,504.22,40.39,24.78,25.17,149.52,255.3,193.94,76.16,68.99,51.13,473.29,58,30.48,22.7,160.23,,44.52,370.96,306.91,265.59,84.93,124.94,318.19,64.42,62.27,35.63,125.48,27.7,97.03,69.03,473,84.87,67.86,115.29,4.81,129.31,127.22,90.11,22.51,141.16,83.12,502.13,102.02,146.87,188.55,231.92,45.16,137.3,62.56,79.35,150.88
